text1	text2	label
CGNFSGS高血压复诊	FSGS[局灶节段性肾小球硬化症]	1
前列腺癌；糖尿病；高血压	KillipI级	0
冠心病高血压病腰腿痛脑血栓	脑血栓形成	1
左肺中分化腺癌(T4N3M1)IV期	腰椎间盘突出	0
左眼视网膜全部脱离右眼部分脱离	鳞状细胞癌	0
急性咽喉炎;咳嗽;慢性鼻咽炎;过敏性鼻炎(变应性鼻炎);变应性哮喘	急性咽喉炎	1
口咽癌姑息	特发性肺间质纤维化	0
双腿僵手麻浮肿	局部水肿	1
肺血管畸形	右肺恶性肿瘤	0
人工晶体植入右眼	输尿管结石	0
妊娠性瘙痒症	未特指的中枢神经系统脱髓鞘病	0
子宫腔息肉型恶性中胚叶混合瘤	上肢开放性损伤	0
阴道鳞癌Ⅰ期放化疗后	静脉曲张合并溃疡	0
心功能II级(KILLIP分级)	肾术后	0
"""乙状结肠癌肝转移术后复发,肝转移,高血压病"""	转移性癌	1
子宫颈中低分化鳞状细胞癌	癌	0
胃溃疡浸润型印戒细胞癌	印戒细胞癌	1
肺癌，镜下血尿	癌	1
右肺中叶腺癌治疗后的随诊检查	乳头状瘤	0
胸腰椎间盘退行性病变	腰椎退行性病变	1
坐骨神经炎	下肢单神经炎	1
"""化疗呕吐失眠,小细胞肺癌化疗脑转移癌,白细胞减少抗凝,行动不便便秘高血压,行动不便过敏肝功能异常,反流性食道炎伴溃疡便秘,重度疼痛抗过敏水肿利尿"""	白细胞减少	1
"""乙状结肠癌肝转移术后复发,肝转移,高血压病"""	急性胆囊炎	0
急性咽喉炎;咳嗽;慢性鼻咽炎;过敏性鼻炎(变应性鼻炎);变应性哮喘	非霍奇金淋巴瘤	0
宫颈中分化鳞癌Ⅱb期放疗后	心力衰竭	0
产后乳汁自出	高血压	0
"""儿童保健,低体重，髋关节发育不良？先心(房间隔缺损)"""	癌	0
腰椎间盘突出症高`血压	腰椎间盘突出	1
大肠多发性腺瘤性息肉	髌骨骨折	0
右足第五跖趾关节脱位	跖趾关节脱位	1
甲状腺双侧叶乳头状癌	癌	0
右腕部正中神经部分断裂	未特指的甲状腺疾患	0
口部外伤	O	0
双侧乳糜血尿	腰椎多发性骨折	0
肝MT术后，淋巴结转移	肺部阴影	0
黄疸待查;肝损害	下肢疼痛	0
十二指肠癌复发	十二指肠恶性肿瘤	1
肛周尖锐湿疣	疼痛	0
先天性上腮裂漏	鳃裂瘘	1
十二指肠恶性肿瘤术后(恶性黑色素瘤)	恶性黑色素瘤	1
急性脑梗死右侧颞枕叶出血性梗死	锌缺乏	0
右大腿内侧根部血管瘤？	血管瘤	1
"""左肾透明细胞癌术后,慢性肾功能不全"""	肾恶性肿瘤	1
宫颈CINI停经原因	肱二头肌肌肉和肌腱损伤	0
缺铁缺锌铅较高腹部淋巴肿大	食管胃连接部恶性肿瘤	0
贲门局灶癌变	癫痫部分性发作	0
偶发房性早博	转移性透明细胞癌	0
"""右肾癌术后，免疫力降低,左肾多发囊肿，右肾囊肿"""	癌	1
前列腺癌；糖尿病；高血压	癌	1
手足体股癣	股癣	1
酒精性精神病	酒精所致的精神病性障碍	1
抑郁性神经症植物神经给你紊乱	恶劣心境	1
局灶-继发全身发作枕叶发作	癫痫大发作[全身强直-阵挛性发作]	1
外伤后右三叉神经1支损伤	脊椎退行性病变	0
从4米高摔下致伤头部	自高处坠落	1
纵隔鳞状细胞癌	鳞状细胞癌	1
工伤骨折骨关节病关节痛	工作中的意外损伤	1
外阴鳞状细胞癌化疗后	外阴恶性肿瘤	1
低色素小细胞性贫血重度	臀部肿瘤	0
双颊及下唇扁平苔藓免疫异常	子宫颈炎	0
高血压糖尿病上感	淋巴结继发恶性肿瘤	0
瘢痕性秃发烧后	多发性神经病[多发性神经炎/周围神经炎]	0
右侧肾盂癌	先天性尿道闭锁	0
先天性鳃裂瘘管左先天性第一腮裂瘘管	皮疹	0
左肾结石术后并感染	肾结石	1
脑脱髓鞘改变脑缺血发作	足恶性肿瘤	0
"""食管鳞癌术后,高血压,白细胞低下,放疗呕吐、食欲下降,成人不能进食,咳嗽、痰不易咳出"""	支气管扩张症合并感染	0
颅内感染病毒性脑炎	病毒性脑炎	1
胃低分化腺癌化疗后	肺部感染	0
右肺中叶肺癌	癌	1
脑动脉硬化脂肪肝	胸腔积液	0
肝脾挫伤	肝挫伤	1
脑静脉血栓形成	脑血栓形成	1
左手指动脉畸形	周围动脉畸形	1
右卵巢无性细胞瘤术剥除后	直肠肿物	0
右侧颌下淋巴结Castleman病	Castleman病	1
（阴茎）高分化鳞状细胞癌	阴茎恶性肿瘤	1
缺铁低骨密度	频发性室性期前收缩	0
右乳腺癌术后伴右颈部多发淋巴结	大肠和小肠克罗恩病	0
"""直肠癌术后,腰痛,失眠,高血压,冠状动脉性心脏病"""	恶性肿瘤放疗	0
左侧股骨头坏死	系统性红斑狼疮	0
左颧骨纤维异样增殖症	颧骨纤维异常增殖症	1
盲肠肝曲横结肠远段管状腺瘤	染色体病	0
子宫内膜息肉术后	肺部感染	0
水肿原因待查肾病综合征可能	胃恶性肿瘤	0
慢性胆囊结石胆囊炎	粘液腺癌	0
癫痫(症状性)	激素依赖性皮炎	0
肝门胆管癌（pT2N1）	肝门胆管恶性肿瘤	1
冠心病高血压贫血高脂血症胃炎脑梗塞便秘脂肪肝心律失常上呼吸道感染	贫血	1
睾丸未发育性腺低功	男性性腺功能低下	1
脑肿瘤放疗后	O	0
多发性硬膜下硬膜外血肿	肺恶性肿瘤	0
胰头癌术后	双侧膝关节骨性关节病	0
左眼人工晶体植入状态右眼黄斑陈旧性病变	视网膜病	1
黄斑变性术后	黄斑变性	1
白血病的化疗治疗AML-M2	化学治疗	1
后枕部头皮压疮并头皮坏死	压疮	1
"""肺癌 放疗化疗,放射性皮炎,咳嗽,肝功能损害 预防过敏,化疗止吐 维生素缺乏"""	膝部挫伤	0
"""体表肿瘤活检 喉癌术后,复查开药 胃镜检查"""	外周T细胞淋巴瘤(非特指型)	0
胃食管反流伴喉咽反流	胃食管反流	1
停经336周B超提示胎儿右侧肾脏双肾盂	妊娠状态	1
1荨麻疹，慢性2皮炎	皮炎	1
右肺中叶肺不张	恶性肿瘤放疗	0
右眉弓玻璃划伤	降结肠良性肿瘤	0
子宫脱垂术后	升结肠良性肿瘤	0
胃食管结合部癌综合治疗后吻合口复发	恶性肿瘤复发	1
左肾切开取石术后	肾血肿	0
胰腺肿瘤囊腺瘤	胰腺良性肿瘤	1
右跟骨部分撕脱性骨折	腺癌	0
左足伤口不愈合	肝移植状态	0
肝郁失眠毛囊炎咳嗽内火	急性肾衰竭	0
胃占位性病变(胃溃疡？肝占位：原发性？转移瘤？)	眼动脉缺血	0
中-重度肺动脉高压	胸部损伤	0
T12L1后缩性骨折	浆液性腺癌	0
慢性肾脏病并急性肾衰	腹胀	0
被汽车碾压右足致伤	足部挤压伤	1
肝癌冷冻术后/乙肝肝硬化	骨继发恶性肿瘤	0
咯血待查：支气管扩张伴感染?肺恶性肿瘤？	糖尿病	0
胃窦低分化腺癌术后（T4N3M1，Ⅳ期）	胃窦恶性肿瘤	1
结肠癌淋巴结转移	急性广泛前壁心肌梗死	0
"""宫颈癌放疗后,双肺多发结节 转移？ 骨转移T6压缩骨折,癌性疼痛,反流性食道炎,功能性便秘,躁郁症,风湿性关节炎,带状疱疹后神经痛"""	冠状动脉支架植入术后状态	0
鼻咽粘膜呈慢性炎免疫组化CK-	慢性支气管炎	0
胃幽门癌	肋骨良性肿瘤	0
右乳恶性分叶状肿瘤	乳腺恶性肿瘤	1
慢性粒细胞白血病-急性淋巴细胞白血病变	慢性粒细胞白血病	1
脑硬变早老性阿尔海茨海默	阿尔茨海默病(老年前期型)	1
外耳道股瘤	耳部肿瘤	1
胰腺肿瘤囊腺瘤	拇指损伤	0
溶血状态遗传性球形细胞增多症可能性大	窦性心律失常	0
食管鳞状细胞化放疗	鳞状细胞癌	1
月经不调早孕	妊娠状态	1
右侧顶枕区病变脱髓鞘脑缺血	脱髓鞘性脑病	1
左膝关节滑膜皱襞嵌压	肩关节滑囊炎	0
双肺磨玻璃灶纤维硬结灶	糖尿病	0
胎儿异常双胎之一右锁骨下动脉迷走可能	迷走锁骨下动脉畸形	1
小脑蚓部髓母细胞瘤综合治疗后	小脑恶性肿瘤	1
右中叶支气管粘膜白斑样病变	"""白斑病,不可归类在他处者"""	1
白内障人工晶体植入术后	胃炎	0
乙状结肠粘液腺癌伴梗阻、肝转移 pT4N0M1 IVa期	结肠梗阻	1
"""糖尿病,糖尿病伴肾并发症,高血压病,脑梗死,慢性肾衰竭,冠状动脉粥样硬化性心脏病,2型糖尿病伴多并发症"""	自高处坠落	0
颅内血管狭窄左中重度狭窄右中中度狭窄	动脉狭窄	1
左腘肌腱止点撕脱性骨折	胫骨骨折	1
右侧胫前及胫后动脉慢性闭塞病变	胫后动脉闭塞	1
右乳头糜烂待查1右乳pagtes病	乳头恶性肿瘤	1
腹盆腔巨大包快	直肠恶性肿瘤	0
甲状旁腺机能亢进(甲状旁腺腺瘤)	甲状旁腺良性肿瘤	1
缺铁缺锌铅较高腹部淋巴肿大	先天性瞳孔异位	0
先天性全部体静脉异位连接	风湿性心脏病	0
高尿酸肝脏功能轻度减退高血糖	肾囊肿	0
(翼腭窝腺样囊性癌)	腺样囊性癌	1
左小腿皮肤撕脱伴皮肤组织缺损	急性前间壁心肌梗死	0
高级别DCIS伴局灶浸润	乳腺导管原位癌	1
干燥综合征[舍格伦];胃炎;消化不良;系统性红斑狼疮;贫血;贫血;肾功能不全;骨关节病	结肠恶性肿瘤	0
颈45不稳伴退变	放射治疗	0
非胰岛素依赖型糖尿病并眼部病变	非胰岛素依赖型糖尿病伴有眼的并发症	1
右上睑部分缺损伴闭合不全	眼睑闭合不全[兔眼]	1
盲肠升结肠横结肠管状腺瘤	肺占位性病变	0
右环指近节指骨近端内生软骨瘤	指骨近节骨折	1
右胫骨下段慢性骨髓炎	胫骨骨髓炎	1
颈部淋巴瘤	颈淋巴结肿大	1
3、多发肋骨骨折伴双肺挫伤、血胸	癌	0
胸椎管内神经鞘瘤	双阴道	0
直肠癌术后 骨髓转移？	注意缺陷与多动障碍	0
直肠息肉-管状腺瘤伴低级别上皮内瘤变	管状腺瘤	1
1双侧小乳症2Tunner综合症	管状腺瘤	0
右半结肠腺癌	乳腺导管扩张症	0
指甲破损并脱位	甲脱离	1
右肺癌术后 双肺多发转移 脑转移	右肺恶性肿瘤	1
右甲癌不全术后	甲状腺恶性肿瘤	1
下唇部血管角质瘤	唇疾病	1
子宫平滑肌瘤，伴腺瘤样瘤性平滑肌瘤和腺肌症；增生期样子宫内膜；慢性宫颈炎。	子宫肌腺症	1
肾错构瘤左侧	肾错构瘤	1
"""胰头部占位,肝内多发可疑转移"""	鳞状细胞癌	0
G2P1孕40+2周ROA平产、地中海贫血、中度贫血	心功能IV级(NYHA分级)	0
黄疸待查;肝损害	黄疸	1
"""左足底黑色素瘤扩大切除术后,左下肢肌肉间转移，肺、肝转移？,胃溃疡"""	泌尿器官诊断性影像检查的异常所见	0
横结肠结肠管状腺瘤低级别	横结肠良性肿瘤	1
1大肺2维生素AD缺乏	维生素A缺乏	1
骨质疏松抽筋	骨质疏松	1
面颈部刀伤	口炎	0
肝切除射频治疗后	平滑肌肉瘤	0
双侧乳腺增生伴双乳囊肿	肾术后	0
右下肺病灶性质待查陈旧病灶	子宫肌腺症	0
宫颈CIN2级阴道前后壁膨出	气管狭窄	0
左手鸟养伤	虹膜炎	0
基底节多发腔隙性脑梗死	类风湿性关节炎	0
鞘膜瘤	便秘	0
心衰红皮病嗜酸性粒细胞增多症	心力衰竭	1
宫颈原位鳞状细胞癌	结肠克罗恩病	0
右肺腺癌综合治疗后	右肺恶性肿瘤	1
纵膈淋巴结慢性炎症	鳞状细胞癌	0
妊娠、乙肝5.25	心律失常	0
腰椎病变伴坐骨神经痛	恶性肿瘤放疗	0
腹膜后多形性恶性纤维组织细胞瘤	非化脓性颅内静脉窦血栓形成	0
多发性周围神经病营养障碍型	营养性周围神经病	1
双侧枕叶散在小缺血梗塞陈旧性	化学治疗	0
冠心病心律失常型;水肿行动不便	水肿	1
多发性骨髓瘤(IGG KAPPA型)ISS分期I期 D-S分期IIIA期	下肢疼痛	0
高血压伴心律失常	心律失常	1
胃肝源性溃疡	窦性心动过速	0
口内溃疡	视网膜裂孔	0
小脑蚓部髓母细胞瘤术后	脑术后	1
耳鸣;腰痛;失眠汗证气阴虚	腰痛	1
肠道DLBCL化疗后复查	多发性脑梗死	0
卵巢癌术后复发第六次化疗后	浸润性导管癌	0
双侧急性硬膜下血肿	妊娠状态	0
右眉缺失上睑闭合不全	眼睑闭合不全[兔眼]	1
慢性支气管炎继发感染;慢性阻塞性肺疾病	慢性阻塞性肺疾病	1
妊娠性心脏改变	循环系统疾病并发于妊娠、分娩和产褥期	1
泌尿道梗阻(待查)	尿路梗阻	1
左背部玻璃割伤	背部开放性损伤	1
座疮伴睡眠不良	子宫颈恶性肿瘤	0
左前臂KT综合征	鼻窦占位	0
左回旋支粥样硬化伴轻度狭窄	冠状动脉狭窄	1
右侧多囊卵巢	卵巢多囊样改变	1
"""直肠癌术后,腰痛,失眠,高血压,冠状动脉性心脏病"""	失眠	1
冠心病心房纤颤高血压头痛	代谢性碱中毒	0
哮喘、气管炎复诊	气管炎	1
抽搐查因继发性癫痫	乙状结肠恶性肿瘤	0
"""左肾透明细胞癌术后,慢性肾功能不全"""	回盲部肿瘤	0
肝继发性恶性肿瘤介入治疗	转移性癌	0
多发性大肠息肉	维生素A缺乏	0
肾虚低白细胞血症	乳头状管状腺癌	0
乙状结肠中分化腺癌术后中医治疗	甲状腺恶性肿瘤	0
直肠肿物性质待查:直肠癌	直肠恶性肿瘤	1
上颌骨腺样囊性癌术后，多发腰椎转移	盆腔继发恶性肿瘤	0
宫颈炎性疾病，子宫肌瘤术后	皮肤缺损	0
大便性状改变原因1肠易激综合症2其他	肝恶性肿瘤	0
前列腺滤泡腺癌放疗后	腺癌	1
坐骨神经疾患	坐骨神经损害	1
"""左乳腺癌术后,双肺小结节"""	眼和眶未特指的损伤	0
子宫颈病变CIN--IIHPV感染	人乳头瘤病毒感染	1
哮喘，慢支，肺气肿;肺部感染，动脉硬化;	骨良性肿瘤	0
低钾低钠待查过敏性性休克致	过敏性休克	1
颈椎浆细胞骨髓瘤术后	骨痛	0
"""行动不便,慢性失眠,消化不良,呕吐,胃溃疡、反酸咽喉肿痛,感冒咽炎咳嗽咳痰,便秘,重度骨关节炎"""	神经内分泌癌	0
子宫内膜样腺癌伴鳞状上皮分化	子宫内膜恶性肿瘤	1
右肺腺癌靶向治疗后	莱尔综合征[lyell综合征]	0
多处皮肤撕裂伤（污染严重）头皮血肿多处软组织损伤脑伤？内脏损伤？	创伤性脑损伤	1
冠心病高血压脑梗塞结膜炎	乳房错构瘤	0
右下肺送检组织支气管囊性扩张倾向支	慢性丙型病毒性肝炎	0
右腮腺管状腺瘤	胆囊良性肿瘤	0
乙状结肠癌肝多发转移原发灶切除术后（T4N1M1 IV期）	正常分娩	0
右侧提肩胛肌腱炎	肌腱炎	1
左肺斑片影右肺磨玻璃影性质待定	肺部阴影	1
新生儿胎粪吸入综合征先心病心衰缺氧缺血	双相情感障碍	0
右导管内乳头状瘤	男性不育症	0
骨关节病(髌股关节炎	髌股关节病	1
右肺下叶腺癌IVA期	右肺下叶恶性肿瘤	1
右乳肿物浸润性导管癌	口干	0
双肺内、第3胸椎、右髂骨转移不除外	癌	0
结肠脾区直肠管状腺瘤	直肠良性肿瘤	1
胸腹腔镜食管癌切除术后3年	未特指的滴虫病	0
感染性发热皮肤软组织感染	胃恶性肿瘤	0
多发性腔隙梗塞陈旧性	腕部损伤	0
后纵隔神经鞘瘤	肺部阴影	0
多发腔隙性梗塞双基底节双额深右顶	腔隙性脑梗死	1
心律失常-I°房室传导阻滞	一度房室阻滞	1
"""右肾癌肺转移,右肾切除术后,腹腔腹膜转移"""	腹腔继发恶性肿瘤	1
慢性鼻窦炎伴息肉	胎盘植入不伴出血	0
双侧跟腱类风湿性腱膜炎	类风湿性关节炎	1
颈椎间盘C23膨出并椎管C56狭窄	膀胱术后	0
甲状腺乳头状癌术后伴双肺转移（TxN1bM1，Ⅳc期，高危）	肠吻合状态	0
个矮	管状腺瘤	0
大肠肿物	肠占位	1
急性普通B淋巴细胞白血病（L2型，中危，缓解期）	纤维腺瘤	0
卵巢无性细胞瘤	转移性腺癌	0
痛风肾病	肾病	1
"""行动不便,慢性失眠,消化不良,呕吐,胃溃疡、反酸咽喉肿痛,感冒咽炎咳嗽咳痰,便秘,重度骨关节炎"""	咽炎	1
"""胃窦癌腹腔广泛淋巴结转移,缺铁性贫血 巨细胞贫血 维生素缺乏,胃食管反流 消化道出血不除外,恶心、呕吐,长期不能进食"""	肠胀气	0
卵巢交界瘤术后复查	卵巢术后	1
恶心纳差待查	癌	0
右乳腺癌中医治疗	冠状动脉肌桥	0
"""尿毒症;高血压;冠心病心律失常型;高脂血症;糖尿病;肾性贫血;静脉血栓形成,透析中低血压"""	静脉血栓形成	1
紫癜性肾炎，皮炎	皮炎	1
脑缺血脱髓鞘右半身僵	转移性癌	0
无骨折脱位型颈脊髓损伤伴四肢全瘫	四肢瘫	1
乳腺肿瘤(化疗后)	化学治疗	1
"""原发性肝癌;慢性乙型病毒性肝炎,肝硬化;"""	鳞状细胞癌	0
"""原发性肝癌;慢性乙型病毒性肝炎,肝硬化;"""	法洛四联症	0
右侧额颞顶枕叶及右基底节区大面积脑梗死	泡性结膜炎	0
右眼枪伤	眼部开放性损伤	1
双侧乳糜血尿	血尿	1
"""左乳腺癌术后肝Ｍ,化疗呕吐，化疗后WBC小于2000,化疗肝损伤,失眠"""	胸椎退行性病变	0
部分小肠缺血坏死回肠部分盲肠切除术	管状腺癌	0
胆囊低分化腺癌	股骨骨折	0
肌酶增高查因肌酶增高查因肌酶增高查因	脂肪瘤	0
结膜色素斑	部分胎盘和胎膜滞留不伴有出血	0
左胫腓骨骨折术后	小腿骨折	1
脾肿大脾内囊样灶	良性叶状瘤	0
慢性功能不全心功能III-IV级	心功能IV级(NYHA分级)	1
喉咽癌化疗后	面骨多发性骨折	0
早孕合泌感	泌尿系感染	1
低血糖病胰腺内分泌病	低血糖症	1
食管粘膜符合糖原棘皮症改变	小细胞癌	0
色素沉着原因待查扁平苔藓	癌	0
左乳浸润性导管癌 pT2N2M0 III期	味觉障碍	0
"""左乳腺癌术后肝Ｍ,化疗呕吐，化疗后WBC小于2000,化疗肝损伤,失眠"""	肝继发恶性肿瘤	1
右卵巢癌	外阴皮赘	0
语言发育异常	言语和语言发育障碍	1
双眼角膜病变8前列腺肥大	前列腺增生	1
"""胰腺癌放疗,肝转移? 血小板降低,化疗，食欲差"""	癌	1
-横结肠绒毛管状腺瘤	锁骨骨折	0
食管下段低分化鳞癌	鳞状细胞癌	1
宫颈鳞状细胞癌IIA1期术后	癌	0
周围性神经病	多发性神经病[多发性神经炎/周围神经炎]	1
颈部刀刺伤	颈部开放性损伤	1
右足烧伤后瘢痕挛缩畸形	手指损伤	0
待查类风湿强脊炎	类风湿性关节炎	1
消化性溃疡伴出血和穿孔	癌	0
掌骨骨折(术后)	糖尿病性周围神经病	0
子宫内膜中分化腺癌Ib期	乳腺导管扩张症	0
B族链球菌感染(直肠)	链球菌感染	1
"""右肺下叶低分化癌骨转移 淋巴结转移 IV期,双肺多发小结节性质待查"""	癌	1
结肠腺癌Ⅳ期	腺癌	1
"""直肠癌,化疗,贫血,肝损伤"""	癌	1
胃窦隆起糜烂异位胰腺	糜烂性胃炎	1
胃低分化腺癌伴印戒细胞癌	印戒细胞癌	1
停经243周B超提示胎儿右肾未显影	妊娠状态	1
右眼睑裂斑双眼MGD	风湿性关节炎	0
双肾动脉狭窄，支架置入术后	"电击伤"""	0
慢性心衰急性加重心功能II-III级C期	慢性心功能不全急性加重	1
外耳道股瘤	癌	0
双侧慢性鼻窦炎鼻息肉	慢性鼻窦炎	1
腰椎间盘脱出伴脊髓病	慢性胆管炎	0
左臀部Bowen病	臀部肿瘤	1
